death_AK,deathConfirmed_AK,deathProbable_AK,death_AL,deathConfirmed_AL,deathProbable_AL,death_AR,deathConfirmed_AR,deathProbable_AR,death_AZ,deathConfirmed_AZ,deathProbable_AZ,death_CA,deathConfirmed_CA,deathProbable_CA,death_CO,deathConfirmed_CO,deathProbable_CO,death_CT,deathConfirmed_CT,deathProbable_CT,death_DC,deathConfirmed_DC,deathProbable_DC,death_DE,deathConfirmed_DE,deathProbable_DE,death_FL,deathConfirmed_FL,deathProbable_FL,death_GA,deathConfirmed_GA,deathProbable_GA,death_HI,deathConfirmed_HI,deathProbable_HI,death_IA,deathConfirmed_IA,deathProbable_IA,death_ID,deathConfirmed_ID,deathProbable_ID,death_IL,deathConfirmed_IL,deathProbable_IL,death_IN,deathConfirmed_IN,deathProbable_IN,death_KS,deathConfirmed_KS,deathProbable_KS,death_KY,deathConfirmed_KY,deathProbable_KY,death_LA,deathConfirmed_LA,deathProbable_LA,death_MA,deathConfirmed_MA,deathProbable_MA,death_MD,deathConfirmed_MD,deathProbable_MD,death_ME,deathConfirmed_ME,deathProbable_ME,death_MI,deathConfirmed_MI,deathProbable_MI,death_MN,deathConfirmed_MN,deathProbable_MN,death_MO,deathConfirmed_MO,deathProbable_MO,death_MS,deathConfirmed_MS,deathProbable_MS,death_MT,deathConfirmed_MT,deathProbable_MT,death_NC,deathConfirmed_NC,deathProbable_NC,death_ND,deathConfirmed_ND,deathProbable_ND,death_NE,deathConfirmed_NE,deathProbable_NE,death_NH,deathConfirmed_NH,deathProbable_NH,death_NJ,deathConfirmed_NJ,deathProbable_NJ,death_NM,deathConfirmed_NM,deathProbable_NM,death_NV,deathConfirmed_NV,deathProbable_NV,death_NY,deathConfirmed_NY,deathProbable_NY,death_OH,deathConfirmed_OH,deathProbable_OH,death_OK,deathConfirmed_OK,deathProbable_OK,death_OR,deathConfirmed_OR,deathProbable_OR,death_PA,deathConfirmed_PA,deathProbable_PA,death_RI,deathConfirmed_RI,deathProbable_RI,death_SC,deathConfirmed_SC,deathProbable_SC,death_SD,deathConfirmed_SD,deathProbable_SD,death_TN,deathConfirmed_TN,deathProbable_TN,death_TX,deathConfirmed_TX,deathProbable_TX,death_UT,deathConfirmed_UT,deathProbable_UT,death_VA,deathConfirmed_VA,deathProbable_VA,death_VT,deathConfirmed_VT,deathProbable_VT,death_WA,deathConfirmed_WA,deathProbable_WA,death_WI,deathConfirmed_WI,deathProbable_WI,death_WV,deathConfirmed_WV,deathProbable_WV,death_WY,deathConfirmed_WY,deathProbable_WY,date
67,67,0,2788,2620,168,1704,1552,152,5827,5541,286,16943,16943,0,2042,2042,0,4542,3641,901,641,641,0,665,584,81,16168,16168,0,7638,7476,162,186,186,0,1528,1528,0,529,487,42,9474,9214,260,3937,3704,233,859,859,0,1317,1303,14,5750,5550,200,9737,9517,220,4037,3891,146,146,145,1,7317,6987,330,2277,2224,53,2582,2582,0,3171,2879,292,241,241,0,3934,3887,47,301,296,5,548,548,0,467,467,0,16211,14422,1789,934,934,0,1710,1710,0,32972,25644,7328,5067,4759,308,1171,1171,0,620,620,0,8492,8492,0,1158,1158,0,3650,3439,211,323,323,0,2909,2776,133,17014,17014,0,543,543,0,3433,3186,247,58,58,0,2239,2239,0,1588,1574,14,399,395,4,57,57,0,10/18/2020
67,67,0,2788,2620,168,1684,1533,151,5824,5539,285,16899,16899,0,2042,2042,0,4542,3641,901,641,641,0,664,583,81,16118,16118,0,7607,7463,144,185,185,0,1527,1527,0,523,482,41,9452,9192,260,3918,3685,233,859,859,0,1312,1298,14,5727,5527,200,9723,9503,220,4036,3891,145,146,145,1,7317,6987,330,2261,2208,53,2580,2580,0,3171,2879,292,240,240,0,3929,3882,47,301,296,5,547,547,0,466,466,0,16204,14415,1789,929,929,0,1707,1707,0,32959,25637,7322,5067,4759,308,1168,1168,0,620,620,0,8466,8466,0,1158,1158,0,3637,3427,210,315,315,0,2903,2770,133,16984,16984,0,540,540,0,3422,3175,247,58,58,0,2239,2239,0,1588,1574,14,399,395,4,57,57,0,10/17/2020
66,66,0,2786,2618,168,1665,1514,151,5806,5519,287,16830,16830,0,2042,2042,0,4542,3641,901,641,641,0,662,581,81,16030,16030,0,7556,7430,126,184,184,0,1523,1523,0,517,476,41,9425,9165,260,3887,3654,233,859,859,0,1300,1286,14,5727,5527,200,9702,9482,220,4032,3887,145,145,144,1,7317,6987,330,2256,2203,53,2459,2459,0,3160,2869,291,235,235,0,3910,3864,46,301,296,5,535,535,0,465,465,0,16202,14413,1789,928,928,0,1707,1707,0,32944,25628,7316,5054,4746,308,1154,1154,0,617,617,0,8457,8457,0,1152,1152,0,3615,3405,210,307,307,0,2871,2738,133,16903,16903,0,537,537,0,3408,3161,247,58,58,0,2232,2232,0,1588,1574,14,396,392,4,57,57,0,10/16/2020
65,65,0,2756,2590,166,1645,1494,151,5789,5502,287,16757,16757,0,2029,2029,0,4540,3640,900,638,638,0,661,580,81,15932,15932,0,7492,7384,108,183,183,0,1506,1506,0,516,475,41,9373,9127,246,3864,3632,232,838,838,0,1296,1282,14,5707,5507,200,9672,9452,220,4028,3883,145,144,143,1,7302,6973,329,2245,2192,53,2442,2442,0,3152,2864,288,230,230,0,3874,3831,43,289,284,5,530,530,0,463,463,0,16197,14408,1789,922,922,0,1698,1698,0,32935,25618,7317,5038,4730,308,1143,1143,0,611,611,0,8432,8432,0,1149,1149,0,3607,3400,207,304,304,0,2864,2731,133,16812,16812,0,529,529,0,3388,3149,239,58,58,0,2221,2221,0,1565,1553,12,393,389,4,57,57,0,10/15/2020
64,64,0,2706,2549,157,1634,1484,150,5772,5485,287,16639,16639,0,2025,2025,0,4537,3637,900,638,638,0,660,580,80,15788,15788,0,7470,7380,90,173,173,0,1497,1497,0,512,471,41,9320,9074,246,3836,3609,227,838,838,0,1276,1262,14,5695,5495,200,9647,9429,218,4022,3877,145,143,142,1,7268,6941,327,2227,2174,53,2420,2420,0,3140,2855,285,225,225,0,3856,3813,43,277,272,5,527,527,0,458,458,0,16191,14402,1789,921,921,0,1691,1691,0,32916,25605,7311,5033,4725,308,1132,1132,0,608,608,0,8411,8411,0,1147,1147,0,3593,3387,206,291,291,0,2828,2698,130,16717,16717,0,527,527,0,3381,3141,240,58,58,0,2211,2211,0,1547,1536,11,391,387,4,57,57,0,10/14/2020
60,60,0,2665,2509,156,1611,1463,148,5767,5479,288,16581,16581,0,2009,2009,0,4533,3634,899,637,637,0,659,579,80,15722,15722,0,7454,7382,72,169,169,0,1485,1485,0,510,469,41,9272,9026,246,3822,3595,227,771,771,0,1269,1256,13,5679,5486,193,9630,9413,217,4012,3868,144,143,142,1,7255,6928,327,2204,2151,53,2422,2422,0,3115,2839,276,217,217,0,3816,3774,42,260,255,5,522,522,0,456,456,0,16182,14394,1788,918,918,0,1674,1674,0,32905,25598,7307,5017,4709,308,1119,1119,0,605,605,0,8384,8384,0,1139,1139,0,3576,3371,205,288,288,0,2797,2667,130,16622,16622,0,522,522,0,3372,3132,240,58,58,0,2211,2190,0,1518,1508,10,387,383,4,57,57,0,10/13/2020
60,60,0,2665,2509,156,1586,1438,148,5759,5472,287,16572,16572,0,1998,1998,0,4532,3633,899,637,637,0,656,576,80,15599,15599,0,7429,7375,54,169,169,0,1472,1472,0,507,466,41,9243,8997,246,3795,3568,227,771,771,0,1255,1242,13,5669,5476,193,9617,9401,216,4003,3859,144,143,142,1,7225,6898,327,2197,2144,53,2422,2422,0,3101,2829,272,212,212,0,3773,3738,35,246,241,5,519,519,0,456,456,0,16175,14387,1788,915,915,0,1664,1664,0,32896,25587,7309,5005,4697,308,1104,1104,0,599,599,0,8368,8368,0,1137,1137,0,3559,3355,204,288,288,0,2774,2649,125,16558,16558,0,522,522,0,3361,3122,239,58,58,0,2190,2190,0,1484,1474,10,385,381,4,54,54,0,10/12/2020
60,60,0,2664,2508,156,1569,1421,148,5759,5472,287,16564,16564,0,1998,1998,0,4530,3631,899,637,637,0,654,574,80,15552,15552,0,7416,7380,36,168,168,0,1460,1460,0,507,466,41,9230,8984,246,3789,3562,227,763,763,0,1252,1239,13,5655,5462,193,9604,9388,216,3999,3854,145,143,142,1,7219,6891,328,2194,2141,53,2422,2422,0,3101,2829,272,210,210,0,3770,3735,35,234,230,4,519,519,0,455,455,0,16174,14386,1788,911,911,0,1661,1661,0,32879,25574,7305,4999,4691,308,1098,1098,0,599,599,0,8350,8350,0,1134,1134,0,3552,3348,204,286,286,0,2767,2642,125,16557,16557,0,517,517,0,3358,3120,238,58,58,0,2190,2190,0,1475,1465,10,382,378,4,54,54,0,10/11/2020
60,60,0,2664,2508,156,1552,1405,147,5759,5472,287,16500,16500,0,1998,1998,0,4530,3631,899,636,636,0,653,573,80,15372,15372,0,7393,7375,18,166,166,0,1455,1455,0,506,464,42,9221,8975,246,3782,3555,227,763,763,0,1249,1236,13,5635,5442,193,9587,9372,215,3995,3850,145,143,142,1,7219,6891,328,2184,2131,53,2422,2422,0,3096,2825,271,209,209,0,3765,3731,34,234,230,4,519,519,0,455,455,0,16171,14383,1788,907,907,0,1659,1659,0,32875,25569,7306,4997,4689,308,1095,1095,0,599,599,0,8344,8344,0,1132,1132,0,3551,3346,205,286,286,0,2758,2634,124,16526,16526,0,510,510,0,3354,3116,238,58,58,0,2190,2190,0,1468,1458,10,381,377,4,54,54,0,10/10/2020
60,60,0,2653,2496,157,1503,1359,144,5746,5460,286,16428,16428,0,1997,1997,0,4530,3631,899,634,634,0,651,571,80,15372,15372,0,7348,7348,0,164,164,0,1437,1437,0,503,462,41,9191,8945,246,3761,3534,227,763,763,0,1242,1229,13,5635,5442,193,9577,9362,215,3990,3845,145,143,142,1,7200,6876,324,2174,2121,53,2395,2395,0,3080,2812,268,206,206,0,3747,3713,34,234,230,4,514,514,0,449,449,0,16164,14376,1788,899,899,0,1657,1657,0,32867,25561,7306,4994,4686,308,1091,1091,0,597,597,0,8308,8308,0,1130,1130,0,3530,3325,205,277,277,0,2732,2614,118,16432,16432,0,505,505,0,3344,3110,234,58,58,0,2183,2183,0,1451,1440,11,376,372,4,54,54,0,10/9/2020
60,60,0,2637,2484,153,1503,1359,144,5743,5456,287,16361,16361,0,1990,1990,0,4527,3629,898,634,634,0,651,571,80,15254,15254,0,7294,7294,0,163,163,0,1421,1421,0,500,459,41,9159,8910,249,3742,3515,227,723,723,0,1234,1222,12,5609,5416,193,9565,9350,215,3979,3835,144,142,141,1,7193,6869,324,2160,2107,53,2259,2259,0,3074,2807,267,197,197,0,3722,3689,33,234,230,4,507,507,0,449,449,0,16160,14373,1787,896,896,0,1649,1649,0,32859,25555,7304,4983,4674,309,1085,1085,0,594,594,0,8299,8299,0,1127,1127,0,3514,3311,203,272,272,0,2705,2591,114,16334,16334,0,501,501,0,3328,3097,231,58,58,0,2177,2177,0,1435,1424,11,370,365,5,54,54,0,10/8/2020
59,59,0,2601,2454,147,1482,1337,145,5733,5447,286,16228,16228,0,1983,1983,0,4522,3624,898,632,632,0,649,569,80,15084,15084,0,7259,7259,0,160,160,0,1415,1415,0,492,452,40,9127,8878,249,3727,3500,227,723,723,0,1223,1211,12,5604,5411,193,9557,9342,215,3973,3829,144,142,141,1,7169,6847,322,2154,2101,53,2236,2236,0,3051,2794,257,193,193,0,3693,3661,32,226,222,4,507,507,0,448,448,0,16152,14364,1787,894,894,0,1636,1636,0,32850,25545,7305,4970,4661,309,1075,1075,0,583,583,0,8272,8272,0,1126,1126,0,3502,3300,202,258,258,0,2642,2530,112,16230,16230,0,496,496,0,3303,3088,215,58,58,0,2165,2165,0,1426,1415,11,369,364,5,53,53,0,10/7/2020
58,58,0,2580,2436,144,1447,1299,148,5713,5427,286,16177,16177,0,1968,1968,0,4521,3623,898,631,631,0,646,566,80,14945,14945,0,7229,7229,0,157,157,0,1400,1400,0,487,447,40,9085,8836,249,3711,3484,227,706,706,0,1218,1206,12,5592,5402,190,9538,9323,215,3967,3823,144,142,141,1,7161,6838,323,2140,2087,53,2200,2200,0,3013,2765,248,192,192,0,3670,3639,31,217,213,4,503,503,0,446,446,0,16147,14360,1787,894,894,0,1629,1629,0,32836,25536,7300,4947,4638,309,1066,1066,0,581,581,0,8244,8244,0,1125,1125,0,3471,3275,196,248,248,0,2621,2511,110,16111,16111,0,488,488,0,3291,3077,214,58,58,0,2158,2158,0,1410,1399,11,364,359,5,53,53,0,10/6/2020
58,58,0,2559,2417,142,1447,1299,148,5707,5423,284,16149,16149,0,1968,1968,0,4517,3619,898,631,631,0,645,565,80,14886,14886,0,7192,7192,0,156,156,0,1389,1389,0,482,442,40,9054,8805,249,3681,3454,227,706,706,0,1214,1202,12,5586,5396,190,9530,9315,215,3961,3817,144,142,141,1,7139,6816,323,2136,2083,53,2174,2174,0,3013,2765,248,190,190,0,3637,3606,31,191,188,3,501,501,0,444,444,0,16138,14351,1787,892,892,0,1623,1623,0,32827,25527,7300,4931,4622,309,1055,1055,0,572,572,0,8227,8227,0,1121,1121,0,3456,3258,198,248,248,0,2597,2489,108,16033,16033,0,482,482,0,3276,3063,213,58,58,0,2142,2142,0,1392,1381,11,361,353,5,53,53,0,10/5/2020
58,58,0,2558,2416,142,1425,1278,147,5706,5422,284,16120,16120,0,1968,1968,0,4513,3614,899,631,631,0,645,565,80,14845,14845,0,7162,7162,0,153,153,0,1382,1382,0,480,440,40,9040,8791,249,3674,3447,227,698,698,0,1209,1197,12,5577,5387,190,9510,9295,215,3958,3814,144,142,141,1,7124,6801,323,2133,2080,53,2173,2173,0,3013,2765,248,187,187,0,3634,3603,31,191,188,3,497,497,0,443,443,0,16136,14349,1787,890,890,0,1623,1623,0,32813,25519,7294,4925,4617,308,1052,1052,0,572,572,0,8216,8216,0,1120,1120,0,3453,3255,198,248,248,0,2577,2469,108,16025,16025,0,478,478,0,3273,3060,213,58,58,0,2142,2142,0,1388,1377,11,358,353,5,53,53,0,10/4/2020
58,58,0,2558,2416,142,1407,1260,147,5705,5421,284,16074,16074,0,1968,1968,0,4513,3614,899,629,629,0,645,565,80,14803,14803,0,7134,7134,0,142,142,0,1377,1377,0,474,435,39,9023,8774,249,3669,3442,227,698,698,0,1205,1193,12,5545,5355,190,9507,9292,215,3957,3813,144,142,141,1,7124,6801,323,2126,2073,53,2169,2169,0,3011,2763,248,186,186,0,3629,3600,29,191,188,3,493,493,0,442,442,0,16135,14348,1787,887,887,0,1620,1620,0,32794,25505,7289,4925,4617,308,1051,1051,0,571,571,0,8199,8199,0,1119,1119,0,3442,3243,199,248,248,0,2560,2453,107,15992,15992,0,476,476,0,3270,3057,213,58,58,0,2143,2143,0,1383,1372,11,357,352,5,53,53,0,10/3/2020
57,57,0,2550,2409,141,1391,1245,146,5693,5411,282,15986,15986,0,1962,1962,0,4513,3614,899,629,629,0,642,562,80,14730,14730,0,7106,7106,0,139,139,0,1372,1372,0,472,433,39,8992,8743,249,3656,3429,227,698,698,0,1197,1185,12,5545,5355,190,9490,9275,215,3950,3806,144,142,141,1,7110,6788,322,2112,2059,53,2144,2144,0,2999,2753,246,186,186,0,3608,3579,29,191,188,3,493,493,0,442,442,0,16131,14344,1787,882,882,0,1609,1609,0,32789,25497,7292,4905,4597,308,1044,1044,0,563,563,0,8179,8179,0,1118,1118,0,3409,3211,198,237,237,0,2515,2410,105,15895,15895,0,474,474,0,3250,3037,213,58,58,0,2132,2132,0,1363,1353,10,355,351,4,53,53,0,10/2/2020
57,57,0,2548,2405,143,1384,1238,146,5674,5401,273,15888,15888,0,1960,1960,0,4511,3613,898,628,628,0,636,559,77,14619,14619,0,7063,7063,0,136,136,0,1360,1360,0,469,431,38,8940,8696,244,3645,3418,227,678,678,0,1191,1180,11,5519,5329,190,9480,9265,215,3949,3805,144,142,141,1,7102,6781,321,2102,2049,53,2128,2128,0,2979,2738,241,181,181,0,3579,3551,28,191,188,3,478,478,0,441,441,0,16127,14340,1787,877,877,0,1603,1603,0,32768,25490,7278,4817,4514,303,1035,1035,0,560,560,0,8160,8160,0,1117,1117,0,3400,3203,197,236,236,0,2501,2399,102,15823,15823,0,459,459,0,3228,3015,213,58,58,0,2126,2126,0,1358,1348,10,354,349,5,53,53,0,10/1/2020
56,56,0,2540,2399,141,1369,1223,146,5650,5382,268,15792,15792,0,1952,1952,0,4508,3610,898,627,627,0,636,559,77,14488,14488,0,7021,7021,0,132,132,0,1344,1344,0,464,427,37,8916,8672,244,3632,3405,227,678,678,0,1174,1163,11,5511,5321,190,9456,9242,214,3949,3805,144,141,140,1,7083,6762,321,2089,2036,53,2118,2118,0,2969,2729,240,180,180,0,3532,3505,27,191,188,3,478,478,0,439,439,0,16122,14335,1787,875,875,0,1600,1600,0,32757,25479,7278,4804,4501,303,1031,1031,0,559,559,0,8142,8142,0,1114,1114,0,3378,3186,192,223,223,0,2454,2356,98,15711,15711,0,459,459,0,3208,2995,213,58,58,0,2124,2124,0,1337,1327,10,350,347,3,50,50,0,9/30/2020
56,56,0,2517,2378,139,1350,1204,146,5632,5365,267,15640,15640,0,1945,1945,0,4505,3608,897,626,626,0,635,558,77,14313,14313,0,6994,6994,0,132,132,0,1328,1328,0,460,423,37,8881,8637,244,3612,3385,227,637,637,0,1170,1159,11,5490,5308,182,9423,9210,213,3946,3802,144,141,140,1,7072,6751,321,2072,2020,52,2086,2086,0,2957,2722,235,177,177,0,3494,3467,27,185,182,3,472,472,0,439,439,0,16113,14326,1787,873,873,0,1593,1593,0,32743,25470,7273,4783,4480,303,1018,1018,0,555,555,0,8123,8123,0,1113,1113,0,3359,3173,186,223,223,0,2420,2325,95,15604,15604,0,457,457,0,3187,2976,211,58,58,0,2100,2100,0,1310,1300,10,345,342,3,50,50,0,9/29/2020
56,56,0,2501,2364,137,1329,1183,146,5623,5357,267,15608,15608,0,1940,1940,0,4503,3606,897,624,624,0,634,557,77,14207,14207,0,6961,6961,0,132,132,0,1320,1320,0,460,423,37,8858,8614,244,3591,3365,226,637,637,0,1162,1151,11,5480,5298,182,9415,9202,213,3938,3793,145,140,139,1,7051,6731,320,2067,2015,52,2064,2064,0,2921,2695,226,174,174,0,3445,3418,27,177,174,3,470,470,0,439,439,0,16103,14316,1787,870,870,0,1585,1585,0,32737,25468,7269,4746,4444,302,1007,1007,0,547,547,0,8107,8107,0,1110,1110,0,3337,3154,183,218,218,0,2389,2296,93,15533,15533,0,453,453,0,3172,2962,210,58,58,0,2100,2100,0,1293,1283,10,337,334,3,50,50,0,9/28/2020
56,56,0,2501,2364,137,1308,1160,148,5623,5356,267,15587,15587,0,1940,1940,0,4501,3604,897,624,624,0,633,556,77,14202,14202,0,6946,6946,0,131,131,0,1314,1314,0,460,423,37,8845,8601,244,3580,3354,226,632,632,0,1157,1147,10,5465,5283,182,9404,9191,213,3935,3790,145,140,139,1,7044,6723,321,2060,2008,52,2063,2063,0,2919,2693,226,173,173,0,3441,3414,27,156,153,3,469,469,0,439,439,0,16105,14318,1787,870,870,0,1585,1585,0,32722,25456,7266,4741,4440,301,1004,1004,0,547,547,0,8106,8106,0,1110,1110,0,3326,3144,182,218,218,0,2377,2284,93,15522,15522,0,453,453,0,3159,2951,208,58,58,0,2100,2100,0,1291,1281,10,334,331,3,50,50,0,9/27/2020
52,52,0,2501,2364,137,1285,1137,148,5622,5355,267,15532,15532,0,1940,1940,0,4501,3604,897,624,624,0,633,556,77,14190,14190,0,6914,6914,0,127,127,0,1311,1311,0,458,421,37,8832,8588,244,3577,3351,226,632,632,0,1154,1144,10,5444,5262,182,9391,9178,213,3925,3780,145,140,139,1,7044,6723,321,2056,2004,52,2063,2063,0,2911,2686,225,171,171,0,3440,3413,27,156,153,3,468,468,0,439,439,0,16099,14312,1787,865,865,0,1582,1582,0,32713,25450,7263,4740,4439,301,1004,1004,0,546,546,0,8103,8103,0,1110,1110,0,3323,3141,182,218,218,0,2374,2281,93,15485,15485,0,448,448,0,3144,2937,207,58,58,0,2100,2100,0,1291,1281,10,332,329,3,50,50,0,9/26/2020
51,51,0,2491,2357,134,1266,1116,150,5587,5319,268,15398,15398,0,1935,1935,0,4501,3604,897,623,623,0,631,554,77,14083,14083,0,6874,6874,0,124,124,0,1307,1307,0,457,419,38,8807,8563,244,3566,3340,226,632,632,0,1149,1140,9,5444,5262,182,9373,9160,213,3917,3772,145,140,139,1,7027,6708,319,2046,1994,52,1994,1994,0,2894,2671,223,170,170,0,3409,3409,0,156,153,3,462,462,0,438,438,0,16093,14306,1787,859,859,0,1573,1573,0,32708,25446,7262,4734,4433,301,993,993,0,542,542,0,8081,8081,0,1107,1107,0,3297,3114,183,216,216,0,2352,2262,90,15364,15364,0,448,448,0,3136,2930,206,58,58,0,2080,2080,0,1284,1274,10,330,327,3,50,50,0,9/25/2020
45,45,0,2506,2349,157,1246,1097,149,5559,5291,268,15314,15314,0,1926,1926,0,4499,3603,896,621,621,0,630,553,77,13961,13961,0,6822,6822,0,122,122,0,1302,1302,0,454,416,38,8774,8538,236,3548,3322,226,621,621,0,1137,1128,9,5423,5241,182,9362,9150,212,3909,3765,144,140,139,1,7019,6700,319,2040,1988,52,1952,1952,0,2874,2651,223,165,165,0,3356,3356,0,156,153,3,462,462,0,438,438,0,16087,14300,1787,857,857,0,1564,1564,0,32696,25439,7257,4715,4414,301,981,981,0,539,539,0,8079,8079,0,1106,1106,0,3279,3097,182,210,210,0,2310,2221,89,15267,15267,0,444,444,0,3113,2907,206,58,58,0,2081,2081,0,1275,1265,10,325,323,2,50,50,0,9/24/2020
45,45,0,2488,2335,153,1229,1080,149,5525,5258,267,15204,15204,0,1926,1926,0,4497,3601,896,621,621,0,629,552,77,13782,13782,0,6773,6773,0,120,120,0,1294,1294,0,451,413,38,8744,8508,236,3530,3305,225,621,621,0,1124,1115,9,5407,5225,182,9347,9135,212,3902,3756,146,140,139,1,7013,6692,321,2037,1985,52,1947,1947,0,2870,2647,223,165,165,0,3316,3316,0,156,153,3,461,461,0,438,438,0,16078,14291,1787,854,854,0,1556,1556,0,32691,25437,7254,4687,4387,300,970,970,0,538,538,0,8062,8062,0,1102,1102,0,3262,3085,177,202,202,0,2275,2192,83,15129,15129,0,444,444,0,3089,2882,207,58,58,0,2070,2070,0,1268,1259,9,319,317,2,50,50,0,9/23/2020
45,45,0,2457,2304,153,1209,1060,149,5498,5230,268,15071,15071,0,1914,1914,0,4496,3601,895,621,621,0,628,551,77,13579,13579,0,6677,6677,0,120,120,0,1286,1286,0,447,409,38,8722,8486,236,3520,3295,225,600,600,0,1119,1110,9,5386,5218,168,9328,9118,210,3895,3748,147,140,139,1,6997,6680,317,2031,1979,52,1864,1864,0,2846,2625,221,163,163,0,3286,3286,0,156,153,3,452,452,0,438,438,0,16070,14285,1785,851,851,0,1546,1546,0,32690,25432,7258,4635,4338,297,962,962,0,532,532,0,8023,8023,0,1099,1099,0,3243,3067,176,202,202,0,2261,2178,83,14994,14994,0,443,443,0,3060,2853,207,58,58,0,2070,2070,0,1259,1251,8,317,315,2,49,49,0,9/22/2020
45,45,0,2439,2292,147,1197,1048,149,5478,5186,292,15018,15018,0,1913,1913,0,4495,3600,895,621,621,0,627,550,77,13480,13480,0,6604,6604,0,120,120,0,1274,1274,0,443,405,38,8693,8457,236,3512,3287,225,600,600,0,1112,1103,9,5375,5207,168,9317,9107,210,3883,3739,144,140,139,1,6981,6665,316,2021,1969,52,1807,1807,0,2810,2591,219,160,160,0,3247,3247,0,151,148,3,442,442,0,438,438,0,16063,14278,1785,849,849,0,1531,1531,0,32691,25428,7263,4623,4325,298,948,948,0,529,529,0,8004,8004,0,1097,1097,0,3212,3040,172,202,202,0,2233,2152,81,14917,14917,0,441,441,0,3021,2816,205,58,58,0,2037,2037,0,1252,1244,8,312,310,2,49,49,0,9/21/2020
45,45,0,2437,2290,147,1181,1033,148,5476,5184,292,14987,14987,0,1913,1913,0,4492,3597,895,620,620,0,621,548,73,13459,13459,0,6602,6602,0,120,120,0,1265,1265,0,441,403,38,8686,8450,236,3506,3281,225,596,596,0,1111,1102,9,5366,5198,168,9310,9100,210,3879,3735,144,139,138,1,6969,6653,316,2017,1965,52,1795,1795,0,2810,2591,219,157,157,0,3243,3243,0,142,139,3,442,442,0,438,438,0,16061,14276,1785,847,847,0,1531,1531,0,32686,25427,7259,4615,4318,297,946,946,0,526,526,0,7981,7981,0,1094,1094,0,3199,3028,171,202,202,0,2218,2137,81,14893,14893,0,440,440,0,3015,2811,204,58,58,0,2037,2037,0,1250,1242,8,310,308,2,49,49,0,9/20/2020
45,45,0,2437,2290,147,1173,1025,148,5467,5176,291,14912,14912,0,1913,1913,0,4492,3597,895,619,619,0,621,548,73,13450,13450,0,6599,6599,0,120,120,0,1264,1264,0,438,400,38,8672,8436,236,3503,3278,225,596,596,0,1108,1099,9,5340,5172,168,9295,9085,210,3876,3732,144,139,138,1,6969,6653,316,2015,1963,52,1793,1793,0,2809,2593,216,156,156,0,3235,3235,0,142,139,3,442,442,0,438,438,0,16058,14273,1785,841,841,0,1528,1528,0,32679,25425,7254,4612,4316,296,943,943,0,525,525,0,7956,7956,0,1091,1091,0,3188,3017,171,200,200,0,2216,2135,81,14848,14848,0,440,440,0,2990,2787,203,58,58,0,2037,2037,0,1249,1241,8,308,306,2,49,49,0,9/19/2020
45,45,0,2428,2284,144,1173,1025,148,5451,5160,291,14812,14812,0,1911,1911,0,4492,3597,895,619,619,0,620,547,73,13387,13387,0,6537,6537,0,107,107,0,1260,1260,0,434,396,38,8647,8411,236,3495,3270,225,596,596,0,1101,1092,9,5340,5172,168,9269,9059,210,3869,3724,145,138,137,1,6954,6638,316,2002,1950,52,1780,1780,0,2780,2572,208,146,146,0,3207,3207,0,142,139,3,442,442,0,438,438,0,16055,14270,1785,836,836,0,1524,1524,0,32682,25423,7259,4608,4312,296,939,939,0,521,521,0,7934,7934,0,1088,1088,0,3177,3010,167,198,198,0,2196,2116,80,14713,14713,0,437,437,0,2949,2755,194,58,58,0,2037,2037,0,1246,1238,8,297,295,2,49,49,0,9/18/2020
44,44,0,2401,2264,137,1166,1018,148,5409,5135,274,14721,14721,0,1905,1905,0,4488,3593,895,619,619,0,619,547,72,13247,13247,0,6474,6474,0,103,103,0,1251,1251,0,429,391,38,8624,8392,232,3478,3253,225,586,586,0,1093,1084,9,5311,5143,168,9260,9051,209,3861,3717,144,138,137,1,6955,6632,323,1994,1942,52,1757,1757,0,2780,2572,208,143,143,0,3180,3180,0,142,139,3,439,439,0,438,438,0,16051,14266,1785,832,832,0,1506,1506,0,32669,25413,7256,4580,4282,298,930,930,0,521,521,0,7913,7913,0,1085,1085,0,3158,2992,166,193,193,0,2164,2084,80,14590,14590,0,437,437,0,2920,2734,186,58,58,0,2031,2031,0,1239,1231,8,294,292,2,49,49,0,9/17/2020
44,44,0,2392,2257,135,1157,1010,147,5371,5098,273,14615,14615,0,1905,1905,0,4487,3592,895,617,617,0,619,547,72,13100,13100,0,6419,6419,0,100,100,0,1237,1237,0,423,385,38,8599,8367,232,3472,3247,225,586,586,0,1082,1073,9,5294,5126,168,9245,9036,209,3855,3712,143,138,137,1,6943,6623,320,1985,1933,52,1739,1739,0,2756,2562,194,141,141,0,3149,3149,0,141,138,3,436,436,0,438,438,0,16048,14263,1785,830,830,0,1494,1494,0,32662,25410,7252,4555,4256,299,924,924,0,521,521,0,7903,7903,0,1081,1081,0,3132,2968,164,192,192,0,2151,2074,77,14478,14478,0,437,437,0,2884,2711,173,58,58,0,2020,2020,0,1237,1228,9,290,288,2,46,46,0,9/16/2020
